,I,TRADING,VWAFCASPRICES,1,SETTLEMENTDATE,RUNNO,LOWER5MINVWAPRICE,LOWER5MINVOLUME,LOWER5MINREVENUE,LOWER6SECVWAPRICE,LOWER6SECVOLUME,LOWER6SECREVENUE,LOWER60SECVWAPRICE,LOWER60SECVOLUME,LOWER60SECREVENUE,LOWERREGVWAPRICE,LOWERREGVOLUME,LOWERREGREVENUE,RAISE5MINVWAPRICE,RAISE5MINVOLUME,RAISE5MINREVENUE,RAISE6SECVWAPRICE,RAISE6SECVOLUME,RAISE6SECREVENUE,RAISE60SECVWAPRICE,RAISE60SECVOLUME,RAISE60SECREVENUE,RAISEREGVWAPRICE,RAISEREGVOLUME,RAISEREGREVENUE,LASTCHANGED
14,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 08:00:00,1.0,2.25502,113.37583,255.66423,3.54906,165.51333,587.41607,28.36698,213.2925,6050.46364,67.15456,105.4,7078.09058,0.09262,141.03833,13.06293,2.77614,215.37917,597.92302,3.2662,219.84417,718.05573,5.72832,110.0,630.115,2021/09/12 04:05:01
15,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 09:30:00,1.0,0.94832,112.28167,106.47943,2.37522,162.68583,386.41469,40.57629,198.9575,8072.95747,83.32966,105.0,8749.61448,0.14582,151.03583,22.02392,3.05047,212.14583,647.14508,3.35995,233.09667,783.19316,16.06488,110.0,1767.13667,2021/09/12 04:05:01
16,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 11:30:00,1.0,2.26377,115.93667,262.4544,3.38105,163.84667,553.97436,51.33485,199.37417,10234.84375,73.49969,105.0,7717.4671,0.11283,132.07583,14.90263,3.03307,214.40667,650.31016,3.47201,215.1475,746.99374,27.60267,110.0,3036.29417,2021/09/12 04:05:01
17,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 15:30:00,1.0,7.56999,113.28167,857.54075,1.18889,159.8525,190.04767,29.62727,198.17083,5871.26054,32.0781,105.0,3368.20007,0.10334,131.315,13.57015,3.42206,216.14583,739.66323,3.99067,212.7175,848.88623,28.61239,110.0,3147.3626,2021/09/12 04:05:01
18,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 17:30:00,1.0,5.41781,109.985,595.87794,0.8865,165.19,146.44175,3.96221,199.08167,788.80268,21.43867,114.44917,2453.63758,0.70334,236.18833,166.12139,17.85839,333.085,5948.36236,25.00556,346.91333,8674.76364,46.54873,118.33333,5508.26605,2021/09/12 04:05:01
19,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 19:30:00,1.0,0.18,116.71083,21.00795,0.07599,147.75917,11.22868,2.69456,185.1425,498.87702,10.6,105.0,1113.0,0.81502,231.76417,188.89132,9.92796,305.1925,3029.94017,14.45352,305.1925,4411.10511,10.98333,110.0,1208.16667,2021/09/12 04:05:01
20,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 10:00:00,1.0,0.83081,113.39083,94.20677,2.45957,162.04,398.54899,47.69057,204.03333,9730.46671,86.72758,105.0,9106.3955,0.22356,159.74,35.71176,3.11575,214.9275,669.66029,3.41631,244.5325,835.39851,28.62859,116.4475,3333.72827,2021/09/12 04:05:01
21,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 13:00:00,1.0,1.30972,115.2475,150.94209,1.44156,163.93417,236.32131,54.06664,195.0,10542.99562,69.06482,105.0,7251.80627,0.12172,133.42333,16.24008,3.20971,215.13,690.50568,3.63467,215.14583,781.98456,29.70133,110.0,3267.14667,2021/09/12 04:05:01
22,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 16:30:00,1.0,5.02487,112.405,564.82078,2.48285,158.53167,393.61071,14.62467,203.57917,2977.27754,20.28167,105.0,2129.57508,0.36277,188.09917,68.23742,2.76426,267.44583,739.29112,3.34745,267.445,895.259,28.17494,110.0,3099.24392,2021/09/12 04:05:01
23,D,TRADING,VWAFCASPRICES,1.0,2021-09-12 00:30:00,1.0,0.61665,112.59667,69.43257,1.41782,156.01417,221.19958,12.94213,186.80667,2417.67609,14.91264,105.0,1565.8268,0.75,232.435,174.32625,3.62932,311.645,1131.0602,3.04512,311.64667,949.00133,10.65333,110.0,1171.86667,2021/09/12 04:05:01
24,D,TRADING,VWAFCASPRICES,1.0,2021-09-12 04:00:00,1.0,3.04809,114.37,348.60989,5.986,169.43583,1014.24337,18.02084,201.89083,3638.24274,13.52162,113.33333,1532.44983,0.55566,224.41583,124.6989,10.85871,329.0825,3573.41048,5.35728,340.5325,1824.32666,11.89264,118.33333,1407.29632,2021/09/12 04:05:01
25,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 09:00:00,1.0,0.91883,111.27,102.23837,3.62749,159.89667,580.02294,52.65721,195.12,10274.47573,87.07544,105.0,9142.92068,0.1445,144.43833,20.87153,2.86984,212.805,610.71715,3.2406,220.36167,714.10457,7.22267,110.0,794.49333,2021/09/12 04:05:01
26,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 18:30:00,1.0,0.13194,92.27583,12.17511,0.10606,146.77917,15.56749,1.05887,160.02,169.44013,10.6,105.0,1113.0,0.88666,230.03833,203.96645,20.28065,302.78167,6140.60867,34.63748,302.7825,10487.62237,29.43391,110.0,3237.72972,2021/09/12 04:05:01
27,D,TRADING,VWAFCASPRICES,1.0,2021-09-12 01:30:00,1.0,0.82775,114.95,95.1503,3.19171,158.25083,505.09085,13.27514,190.72583,2531.91205,17.94761,105.0,1884.49954,0.73898,233.84583,172.8075,4.72536,314.62083,1486.69707,4.35609,314.62083,1370.51554,12.31848,110.0,1355.03324,2021/09/12 04:05:01
28,D,TRADING,VWAFCASPRICES,1.0,2021-09-12 03:30:00,1.0,6.41375,114.95167,737.27149,2.73731,162.14333,443.83684,20.38017,193.4525,3942.59462,14.34629,105.0,1506.36075,0.55496,208.90833,115.93553,3.93605,292.40917,1150.93598,4.28369,292.40917,1252.58967,10.50333,110.0,1155.36583,2021/09/12 04:05:01
29,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 04:30:00,1.0,0.60088,110.32417,66.29188,1.36277,161.66,220.30507,14.83604,201.835,2994.43306,22.34568,107.88,2410.65146,0.80406,236.28417,189.98549,4.92395,318.93333,1570.41167,4.19161,318.93417,1336.84915,24.1683,110.0,2658.5125,2021/09/12 04:05:01
30,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 12:00:00,1.0,2.87855,114.55833,329.7618,3.63028,166.2475,603.52426,51.25604,208.19083,10671.03692,73.24668,105.0,7690.90175,0.11082,134.00667,14.85023,3.03595,215.69583,654.84187,3.45176,215.69583,744.53132,28.59545,110.0,3145.49917,2021/09/12 04:05:01
31,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 18:00:00,1.0,0.19935,84.95667,16.9363,0.27552,149.015,41.05593,2.03801,154.265,314.39422,10.5881,105.0,1111.75,0.88,231.04917,203.32327,18.139,305.3575,5538.87978,21.36453,305.35833,6523.83644,17.70724,110.0,1947.79628,2021/09/12 04:05:01
32,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 20:30:00,1.0,0.34958,113.86667,39.80607,0.73959,150.02833,110.95934,9.81817,183.88583,1805.42216,12.74,105.0,1337.7,0.75844,233.79083,177.31667,7.22291,308.80917,2230.50113,10.86371,308.80917,3354.81253,10.76167,110.0,1183.78333,2021/09/12 04:05:01
33,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 22:00:00,1.0,2.512,113.08583,284.07205,0.90495,152.91667,138.38246,9.02201,185.53333,1673.88323,12.10251,105.40667,1275.68567,0.75,235.915,176.93625,6.58071,312.95333,2059.45506,5.8939,312.95583,1844.52956,11.49054,110.0,1263.95903,2021/09/12 04:05:01
34,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 06:30:00,1.0,0.65499,115.11167,75.39713,1.08973,158.76167,173.00751,3.56704,194.1525,692.54914,21.39072,105.0,2246.02606,0.67167,233.1925,156.62901,3.49703,314.12917,1098.518,3.53308,314.1325,1109.85478,6.63536,110.0,729.8893,2021/09/12 04:05:01
35,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 07:00:00,1.0,1.61069,117.29333,188.92326,1.19589,158.95333,190.091,2.15355,197.86583,426.11356,19.0546,105.0,2000.73333,0.7245,234.73333,170.06346,3.70922,315.255,1169.34996,3.33628,315.25417,1051.77746,6.37819,110.0,701.601,2021/09/12 04:05:01
36,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 07:30:00,1.0,3.78012,112.835,426.52937,1.07073,168.76083,180.69806,11.6799,213.8,2497.16282,39.78801,106.055,4219.71738,0.47138,202.03667,95.23672,2.73585,283.10083,774.52225,2.90096,283.10083,821.26408,8.71991,110.0,959.18958,2021/09/12 04:05:01
37,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 14:30:00,1.0,0.94837,116.6125,110.59123,2.06308,162.11917,334.46521,50.79171,197.17083,10014.64447,73.09913,105.0,7675.4083,0.08004,132.0325,10.56792,3.3952,215.79333,732.66214,4.04791,216.01417,874.40642,28.45588,110.0,3130.14625,2021/09/12 04:05:01
38,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 21:30:00,1.0,0.39658,114.08167,45.24252,0.84005,151.94,127.6371,6.2265,185.44,1154.6424,12.87833,105.0,1352.225,0.75,231.13,173.3475,12.38282,307.48417,3807.51961,7.90383,307.48417,2430.30213,15.2074,110.0,1672.81382,2021/09/12 04:05:01
39,D,TRADING,VWAFCASPRICES,1.0,2021-09-12 02:00:00,1.0,0.69919,114.04917,79.74203,1.19158,159.38833,189.92352,11.63238,190.6225,2217.39347,16.42659,105.0,1724.79246,0.75,234.685,176.01375,4.82183,316.255,1524.92907,4.49337,316.25417,1421.04767,9.38348,110.0,1032.18333,2021/09/12 04:05:01
40,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 08:30:00,1.0,4.941,111.87583,552.77798,5.24896,169.78583,891.19879,52.12805,217.39,11332.11705,82.90402,105.0,8704.92259,0.09086,138.01667,12.54,2.89732,213.53,618.66574,3.45934,213.53083,738.67614,9.10245,110.0,1001.26942,2021/09/12 04:05:01
41,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 13:30:00,1.0,5.34253,117.745,629.05592,2.53715,163.7325,415.41325,54.1472,200.565,10860.03371,78.37484,105.0,8229.3582,0.1147,130.80417,15.00323,3.32722,213.52583,710.44729,3.82905,213.81917,818.7239,32.12718,110.0,3533.9902,2021/09/12 04:05:01
42,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 17:00:00,1.0,4.3804,111.47333,488.29823,1.46031,153.71833,224.47596,9.21022,184.07667,1695.3863,17.82482,105.0,1871.60657,0.81008,245.12833,198.57309,9.62678,346.49167,3335.59877,10.86771,360.8875,3922.02138,26.54344,110.0,2919.77814,2021/09/12 04:05:01
43,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 21:00:00,1.0,0.38699,112.41583,43.50402,0.86174,150.96417,130.09212,8.8565,183.08917,1621.53012,12.59333,105.0,1322.3,0.75,232.02,174.015,6.86132,307.69333,2111.18303,10.71883,307.69583,3298.14079,13.67335,110.0,1504.06832,2021/09/12 04:05:01
44,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 22:30:00,1.0,2.20172,114.80417,252.76607,1.09726,153.26417,168.17104,10.52848,187.08917,1969.76367,13.08171,105.0,1373.57917,0.75071,233.91167,175.6,12.18136,311.19333,3790.75899,7.00472,311.19417,2179.8291,14.34742,110.0,1578.21667,2021/09/12 04:05:01
45,D,TRADING,VWAFCASPRICES,1.0,2021-09-11 23:00:00,1.0,0.42668,112.725,48.09767,1.04489,154.19,161.11133,8.69437,185.65833,1614.18254,11.60373,105.0,1218.39167,0.75,234.13417,175.60063,3.2467,312.06333,1013.17478,5.61213,312.06583,1751.35472,9.875,110.0,1086.25,2021/09/12 04:05:01
46,D,TRADING,VWAFCASPRICES,1.0,2021-09-12 00:00:00,1.0,2.33027,112.23333,261.53371,1.03839,155.00333,160.95401,9.44792,185.73667,1754.82433,11.65706,105.0,1223.99095,0.75,233.0375,174.77813,2.07688,311.53583,647.02267,3.96208,311.54,1234.34572,12.14168,110.0,1335.5848,2021/09/12 04:05:01
47,D,TRADING,VWAFCASPRICES,1.0,2021-09-12 02:30:00,1.0,0.87688,115.44333,101.23016,1.22156,160.52917,196.09579,14.00869,192.815,2701.08506,14.80772,105.0,1554.81073,0.75002,237.3,177.9795,4.99503,319.6725,1596.774,5.32272,319.67083,1701.51934,10.62441,110.0,1168.6848,2021/09/12 04:05:01
48,C,END OF REPORT,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 07:00:00,1.0,0.0,66.0,0.0,0.64273,159.3575,102.42402,1.03,189.92417,195.62189,25.43788,157.475,4005.83066,0.77995,222.10917,173.23453,13.53549,303.65833,4110.16328,9.81218,303.65833,2979.5509,8.42561,110.0,926.81667,2021/10/18 04:05:02
1,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 12:00:00,1.0,10.0,121.09833,1210.98333,9.5,171.16833,1626.09917,40.33131,203.47917,8206.58215,22.86674,105.0,2401.00773,0.17191,116.77333,20.0745,2.00007,218.5325,437.07968,2.45703,218.53167,536.93966,25.81746,124.3775,3211.11089,2021/10/18 04:05:02
2,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 16:30:00,1.0,0.27626,113.66417,31.40062,0.71665,158.185,113.3636,0.76576,189.39333,145.02945,5.56598,105.0,584.42787,0.87006,236.24917,205.55028,3.82228,316.97667,1211.57269,4.92638,316.9775,1561.55183,10.08591,110.0,1109.45,2021/10/18 04:05:02
3,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 23:00:00,1.0,0.18331,112.22667,20.57263,0.55295,153.80833,85.04908,1.03,184.89167,190.43842,10.05243,105.0,1055.50511,0.8,235.67833,188.54267,6.5591,313.34667,2055.27289,7.046,313.34667,2207.84187,13.44839,110.0,1479.32333,2021/10/18 04:05:02
4,D,TRADING,VWAFCASPRICES,1.0,2021-10-18 00:30:00,1.0,0.42077,113.535,47.77217,0.41263,155.67417,64.23535,0.99004,187.50667,185.63873,13.4,105.0,1407.0,0.87668,235.35917,206.33564,4.68247,314.33083,1471.84584,5.47482,314.33083,1720.90497,15.42492,110.0,1696.74083,2021/10/18 04:05:02
5,D,TRADING,VWAFCASPRICES,1.0,2021-10-18 01:00:00,1.0,0.22007,112.87917,24.84085,0.56313,156.5925,88.18155,1.01999,187.49333,191.24051,11.60765,105.0,1218.8036,0.82351,232.3875,191.37391,1.97885,312.00417,617.40833,3.02808,312.00417,944.77283,13.32961,110.0,1466.25667,2021/10/18 04:05:02
6,D,TRADING,VWAFCASPRICES,1.0,2021-10-18 02:30:00,1.0,0.62359,113.61667,70.85057,0.62866,159.22,100.09568,2.04892,190.07,389.4374,14.13503,105.00083,1484.1896,0.875,234.65083,205.32032,2.64889,316.10583,837.33001,7.69165,316.10583,2431.37547,12.38536,110.0,1362.3895,2021/10/18 04:05:02
7,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 08:00:00,1.0,0.07718,68.77167,5.30797,0.96845,161.4,156.30737,4.27212,191.6175,818.61362,25.02024,150.86583,3774.69962,0.75,209.97083,157.47813,3.60787,292.95167,1056.93065,5.47838,292.95167,1604.90102,7.26677,110.0,799.34488,2021/10/18 04:05:02
8,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 10:00:00,1.0,17.22645,114.37083,1970.20294,15.59715,166.4275,2595.79407,35.5916,195.86917,6971.29733,27.35062,105.0,2871.81514,0.02111,132.8025,2.80404,0.435,219.30083,95.39645,0.82847,219.30167,181.68493,16.49083,110.0,1813.99148,2021/10/18 04:05:02
9,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 13:00:00,1.0,0.19661,116.925,22.98905,3.08017,168.8525,520.09417,32.1333,199.91167,6423.82122,23.12304,105.0,2427.9192,0.14343,131.20917,18.81898,2.64018,218.235,576.18045,4.06461,218.235,887.03977,22.86557,110.00083,2515.23228,2021/10/18 04:05:02
10,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 17:30:00,1.0,0.1933,109.35333,21.13793,0.52887,151.14667,79.93631,1.03,180.155,185.55965,13.7,105.0,1438.5,0.75,231.84417,173.88313,6.97462,307.64583,2145.7127,7.61693,307.645,2343.30981,13.00009,110.00083,1430.02126,2021/10/18 04:05:02
11,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 04:30:00,1.0,0.18339,112.55083,20.64052,0.74171,159.83417,118.55098,1.67882,189.43417,318.02628,6.94364,105.0,729.08242,0.87835,235.67917,207.00776,7.03428,317.5625,2233.82458,9.32326,317.5625,2960.71716,10.21189,110.0,1123.3075,2021/10/18 04:05:02
12,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 05:00:00,1.0,0.18331,113.835,20.86762,0.8032,159.44833,128.06878,1.36346,190.44833,259.6692,6.21667,105.0,652.75,0.88,237.535,209.0308,6.0,319.15,1914.9,10.51006,319.15,3354.28553,12.87167,110.0,1415.88333,2021/10/18 04:05:02
13,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 05:30:00,1.0,0.1934,111.09667,21.48607,0.70832,158.79,112.47354,1.32147,187.67333,248.00562,5.95,105.4275,627.29363,0.87835,234.28417,205.78448,4.83486,315.4375,1525.095,9.30055,315.4375,2933.74325,10.28167,110.0,1130.98333,2021/10/18 04:05:02
14,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 08:30:00,1.0,0.20351,85.90583,17.48294,2.20776,162.46833,358.69044,9.03261,192.90167,1742.40481,26.8684,133.27,3580.75136,0.75,206.16417,154.62313,3.6336,289.89583,1053.36625,5.95172,289.89583,1725.37873,8.4247,110.0,926.71667,2021/10/18 04:05:02
15,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 09:00:00,1.0,1.79236,104.3175,186.97446,5.03266,164.1625,826.17446,13.28439,192.52833,2557.62126,22.86187,113.3,2590.24966,0.33563,157.63,52.90524,0.68482,242.54333,166.09759,1.23565,242.54417,299.70044,7.87,110.0,865.7,2021/10/18 04:05:02
16,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 11:00:00,1.0,10.0,115.925,1159.25,9.5,167.6625,1592.79375,16.25,198.2875,3222.17188,21.58336,105.00083,2266.27083,0.10786,132.0525,14.24325,1.95978,227.85,446.53623,2.61606,238.75083,624.58704,8.42773,110.0,927.05,2021/10/18 04:05:02
17,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 14:30:00,1.0,0.44218,114.47667,50.619,9.5,167.38667,1590.17333,22.22293,196.45917,4365.89805,22.25999,105.0,2337.29843,0.21349,145.76083,31.11788,1.58631,230.33333,365.37988,1.88857,233.74083,441.43566,14.68982,110.0,1615.88,2021/10/18 04:05:02
18,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 19:00:00,1.0,0.18,108.70333,19.5666,0.25328,146.42667,37.08678,0.96684,176.20083,170.35738,6.95874,105.0,730.66742,0.88,228.61583,201.18193,28.42147,301.11167,8558.03595,33.30876,301.11167,10029.65744,39.96369,110.0,4396.00554,2021/10/18 04:05:02
19,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 21:00:00,1.0,0.18171,110.92333,20.15563,0.32519,149.9375,48.75822,1.01007,180.87917,182.70119,9.77834,105.0,1026.72615,0.88,233.46417,205.44847,5.73641,308.41667,1769.20468,6.6625,308.41667,2054.82666,14.2032,110.0,1562.35184,2021/10/18 04:05:02
20,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 13:30:00,1.0,0.42672,116.69583,49.79673,4.16011,168.92,702.72556,36.68933,199.76833,7329.36643,22.24898,105.0,2336.14253,0.15226,133.40917,20.31229,2.52014,218.8825,551.61348,4.18249,218.8875,915.49385,13.56476,110.0,1492.12347,2021/10/18 04:05:02
21,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 22:30:00,1.0,0.18,112.89333,20.3208,0.57,153.03167,87.22832,1.03,185.015,190.56545,9.11683,105.0,957.26667,0.82331,233.4675,192.21673,5.94245,310.59083,1845.67058,7.32742,310.59167,2275.83629,14.61097,110.0,1607.20631,2021/10/18 04:05:02
22,D,TRADING,VWAFCASPRICES,1.0,2021-10-18 02:00:00,1.0,0.22972,114.1375,26.21937,0.48176,158.34833,76.28576,1.0964,189.98083,208.29429,12.47001,105.0,1309.35074,0.87669,236.20417,207.07772,1.97918,317.05,627.5,5.09816,317.05,1616.37055,10.82764,110.0,1191.04,2021/10/18 04:05:02
23,D,TRADING,VWAFCASPRICES,1.0,2021-10-18 03:00:00,1.0,0.44,113.4775,49.9301,0.61809,159.95167,98.86453,2.75128,190.44333,523.96204,11.16667,105.0,1172.5,0.88,237.62917,209.11367,2.94663,319.59583,941.73149,8.36329,319.59583,2672.87408,12.3598,110.00083,1359.58879,2021/10/18 04:05:02
24,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 07:30:00,1.0,0.0,62.11917,0.0,0.24664,160.28667,39.53345,2.38412,187.26083,446.45298,26.76433,157.74833,4222.02893,0.78049,218.50917,170.54463,10.86334,300.70917,3266.70637,8.53668,300.70917,2567.05823,8.87158,110.00083,975.88162,2021/10/18 04:05:02
25,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 09:30:00,1.0,4.08061,113.90083,464.78525,5.52004,165.2525,912.20097,17.29273,194.5775,3364.77556,19.39582,105.0,2036.56135,0.01508,131.81583,1.98736,0.29978,217.49083,65.19898,0.79027,217.49083,171.87593,8.60667,110.0,946.73333,2021/10/18 04:05:02
26,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 14:00:00,1.0,0.36048,117.80917,42.46743,9.57525,168.7975,1616.27863,26.45878,200.50917,5305.22774,22.06131,105.0,2316.43788,0.10632,133.67583,14.2122,2.01541,218.575,440.51909,4.54692,225.64417,1025.98629,8.84845,109.99917,973.32261,2021/10/18 04:05:02
27,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 15:30:00,1.0,1.53489,116.23917,178.41392,3.40809,163.43,556.98464,5.90861,195.6375,1155.94578,9.28237,105.0,974.6485,0.76572,234.21417,179.3415,7.30275,347.18167,2535.38018,7.66114,363.83,2787.35173,18.41268,110.00167,2025.42597,2021/10/18 04:05:02
28,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 19:30:00,1.0,0.18,109.70917,19.74765,0.27649,146.8625,40.60646,0.99667,177.5125,176.92182,9.88556,105.0,1037.98333,0.88,232.9525,204.9982,18.34496,305.75167,5609.00081,30.27296,305.75167,9256.00836,24.32053,110.0,2675.2579,2021/10/18 04:05:02
29,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 20:30:00,1.0,0.18,110.22417,19.84035,0.39153,148.60583,58.18324,1.01496,179.2475,181.92835,11.30581,105.0,1187.11,0.88,231.42167,203.65107,7.5376,305.44417,2302.3147,9.25423,305.44417,2826.65042,16.09142,110.0,1770.05667,2021/10/18 04:05:02
30,D,TRADING,VWAFCASPRICES,1.0,2021-10-18 03:30:00,1.0,0.26734,113.60417,30.37122,0.675,159.76333,107.84036,2.60718,190.43667,496.50308,11.08333,105.0,1163.75,0.88,236.7125,208.307,2.90346,318.54583,924.88456,8.36331,318.54583,2664.09892,11.91503,110.00417,1310.70292,2021/10/18 04:05:02
31,D,TRADING,VWAFCASPRICES,1.0,2021-10-18 04:00:00,1.0,0.44831,116.12667,52.06086,0.61,159.3375,97.19587,2.17778,192.6625,419.57703,10.6,105.0,1113.0,0.87668,232.68917,203.99354,2.21971,314.22667,697.49173,7.34504,314.22583,2308.00077,7.99,110.0,878.9,2021/10/18 04:05:02
32,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 06:00:00,1.0,0.18366,102.39083,18.80473,0.67493,158.71333,107.12056,1.62965,193.16333,314.78795,6.34499,119.675,759.33608,0.88,237.02083,208.57833,5.92224,318.12083,1883.98768,11.76995,318.12083,3744.26621,12.37724,110.0,1361.49678,2021/10/18 04:05:02
33,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 11:30:00,1.0,10.0,117.4925,1174.925,9.5,168.9575,1605.09625,24.14662,199.765,4823.64944,31.2503,105.0,3281.28133,0.11109,130.425,14.48918,1.87303,242.6375,454.46772,2.46986,253.66167,626.50772,20.81238,115.5975,2405.85959,2021/10/18 04:05:02
34,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 18:30:00,1.0,0.18495,111.95667,20.70658,0.32494,147.27167,47.85406,1.21508,180.04667,218.77112,9.55937,105.0,1003.73333,0.88,232.69917,204.77527,29.67755,305.7875,9075.0238,31.76254,305.78833,9712.61408,37.26093,110.0,4098.70224,2021/10/18 04:05:02
35,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 22:00:00,1.0,0.18332,110.795,20.31138,0.55723,152.39417,84.91908,1.03,182.46917,187.94324,14.85089,105.0,1559.34364,0.78346,229.94667,180.154,5.64943,306.62333,1732.2461,4.14254,306.6225,1270.19639,13.0653,110.0,1437.18333,2021/10/18 04:05:02
36,D,TRADING,VWAFCASPRICES,1.0,2021-10-18 00:00:00,1.0,0.18164,112.52417,20.43938,0.32833,154.77333,50.81666,0.96323,185.86417,179.03077,8.33576,105.0,875.25515,0.88,235.77583,207.48273,3.90258,314.1175,1225.87,7.34438,314.1175,2306.99686,12.56045,110.0,1381.65,2021/10/18 04:05:02
37,D,TRADING,VWAFCASPRICES,1.0,2021-10-18 01:30:00,1.0,0.43667,113.46917,49.54818,0.51646,157.34,81.2602,1.01504,188.605,191.44213,13.17966,105.0,1383.8648,0.87336,236.05,206.15578,1.98261,316.18917,626.87833,4.85363,316.18917,1534.66529,10.81102,110.0,1189.21237,2021/10/18 04:05:02
38,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 06:30:00,1.0,0.11618,83.66667,9.72077,0.77172,158.6575,122.43954,3.4,192.84083,655.65883,18.37938,138.115,2538.46825,0.81175,236.0875,191.64381,15.11561,317.14833,4793.88951,12.38125,317.1475,3926.68406,9.82966,110.0,1081.26248,2021/10/18 04:05:02
39,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 15:00:00,1.0,0.28037,115.3,32.3272,9.5,165.805,1575.1475,25.23463,196.36333,4955.1565,20.705,105.0,2174.025,0.30933,169.31083,52.37327,1.4718,256.45083,377.44509,2.08454,269.57167,561.93247,14.79872,110.0,1627.85867,2021/10/18 04:05:02
40,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 16:00:00,1.0,3.115,114.69917,357.28738,2.42904,174.4825,423.82581,7.54737,209.19083,1578.83991,13.84011,113.33333,1568.54559,0.76797,231.80417,178.01792,10.33489,331.7275,3428.36822,6.93007,336.4525,2331.63811,12.39667,118.33083,1466.90781,2021/10/18 04:05:02
41,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 18:00:00,1.0,0.18339,110.13,20.19695,0.39335,148.81833,58.5381,1.01506,179.30167,182.00112,12.45024,105.0,1307.275,1.04245,234.6225,244.58153,12.54492,308.79333,3873.78695,9.78823,308.79167,3022.52487,12.95583,110.0,1425.14078,2021/10/18 04:05:02
42,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 21:30:00,1.0,0.18,110.52167,19.8939,0.23162,151.12583,35.0043,1.01002,181.30917,183.12634,12.98061,105.0,1362.96447,0.84002,233.6175,196.24447,5.82353,309.40583,1801.835,6.1541,309.40583,1904.11542,13.15439,110.0,1446.98333,2021/10/18 04:05:02
43,D,TRADING,VWAFCASPRICES,1.0,2021-10-17 10:30:00,1.0,21.77874,115.58583,2517.31367,47.96267,172.84167,8289.94705,45.60426,204.79833,9339.67616,34.77543,113.3325,3941.18697,0.09803,143.18667,14.03655,1.53578,241.42583,370.77817,2.91514,246.225,717.78151,17.72465,118.33333,2097.41667,2021/10/18 04:05:02
